method,prediction_year,historical_year,weight,temperature_shift_c,monthly_hdd_f_days,payout_usd
temperature_trend,2011,2009,0.09090909090909091,0.22521994134897366,279.21431085043986,222.43108504398492
temperature_trend,2011,2010,0.09090909090909091,0.11260997067448683,198.28715542521985,0.0
trend_half_shift,2011,2000,0.09090909090909091,0.6193548387096776,245.8393548387097,0.0
trend_half_shift,2011,2001,0.09090909090909091,0.5630498533724342,231.76275659824046,0.0
trend_half_shift,2011,2002,0.09090909090909091,0.5067448680351907,301.70648093841635,2471.648093841634
trend_half_shift,2011,2003,0.09090909090909091,0.4504398826979473,279.5470381231671,255.70381231671035
trend_half_shift,2011,2004,0.09090909090909091,0.3941348973607039,239.55615835777118,0.0
trend_half_shift,2011,2005,0.09090909090909091,0.33782991202346047,233.35574780058647,0.0
trend_half_shift,2011,2006,0.09090909090909091,0.2815249266862171,271.53114369501463,0.0
trend_half_shift,2011,2007,0.09090909090909091,0.22521994134897366,121.86747800586508,0.0
trend_half_shift,2011,2008,0.09090909090909091,0.16891495601173023,273.97882697947216,0.0
trend_half_shift,2011,2009,0.09090909090909091,0.11260997067448683,284.6871554252199,769.7155425219876
trend_half_shift,2011,2010,0.09090909090909091,0.056304985337243416,201.0235777126099,0.0
expanding,2012,2000,0.08333333333333333,0.0,276.99,817.5000000000011
expanding,2012,2001,0.08333333333333333,0.0,257.09999999999997,0.0
expanding,2012,2002,0.08333333333333333,0.0,324.51000000000005,5569.5000000000055
expanding,2012,2003,0.08333333333333333,0.0,303.57,3475.4999999999995
expanding,2012,2004,0.08333333333333333,0.0,260.64,0.0
expanding,2012,2005,0.08333333333333333,0.0,248.52000000000004,0.0
expanding,2012,2006,0.08333333333333333,0.0,285.72,1690.500000000003
expanding,2012,2007,0.08333333333333333,0.0,129.57,0.0
expanding,2012,2008,0.08333333333333333,0.0,281.58,1276.4999999999986
expanding,2012,2009,0.08333333333333333,0.0,290.28000000000003,2146.500000000003
expanding,2012,2010,0.08333333333333333,0.0,203.88,0.0
expanding,2012,2011,0.08333333333333333,0.0,234.80999999999995,0.0
recent_10,2012,2002,0.1,0.0,324.51000000000005,5569.5000000000055
recent_10,2012,2003,0.1,0.0,303.57,3475.4999999999995
recent_10,2012,2004,0.1,0.0,260.64,0.0
recent_10,2012,2005,0.1,0.0,248.52000000000004,0.0
recent_10,2012,2006,0.1,0.0,285.72,1690.500000000003
recent_10,2012,2007,0.1,0.0,129.57,0.0
recent_10,2012,2008,0.1,0.0,281.58,1276.4999999999986
recent_10,2012,2009,0.1,0.0,290.28000000000003,2146.500000000003
recent_10,2012,2010,0.1,0.0,203.88,0.0
recent_10,2012,2011,0.1,0.0,234.80999999999995,0.0
temperature_trend,2012,2000,0.08333333333333333,1.280667719377396,213.69954883825858,0.0
temperature_trend,2012,2001,0.08333333333333333,1.1739454094292798,205.0486600496278,0.0
temperature_trend,2012,2002,0.08333333333333333,1.0672230994811636,276.4849605233477,766.9960523347697
temperature_trend,2012,2003,0.08333333333333333,0.9605007895330472,253.3796616286939,0.0
temperature_trend,2012,2004,0.08333333333333333,0.8537784795849308,215.59956462891944,0.0
temperature_trend,2012,2005,0.08333333333333333,0.7470561696368144,216.06187457703587,0.0
temperature_trend,2012,2006,0.08333333333333333,0.640333859688698,253.44717347168958,0.0
temperature_trend,2012,2007,0.08333333333333333,0.5336115497405818,111.32048499887212,0.0
temperature_trend,2012,2008,0.08333333333333333,0.4268892397924654,262.369984209339,0.0
temperature_trend,2012,2009,0.08333333333333333,0.320166929844349,274.5998872095646,578.4887209564602
temperature_trend,2012,2010,0.08333333333333333,0.2134446198962327,193.386591473043,0.0
temperature_trend,2012,2011,0.08333333333333333,0.10672230994811635,229.75539589442812,0.0
trend_half_shift,2012,2000,0.08333333333333333,0.640333859688698,244.8197744191293,0.0
trend_half_shift,2012,2001,0.08333333333333333,0.5869727047146399,230.68622828784117,0.0
trend_half_shift,2012,2002,0.08333333333333333,0.5336115497405818,300.4974802616738,3168.248026167379
trend_half_shift,2012,2003,0.08333333333333333,0.4802503947665236,277.99092939318746,917.592939318746
trend_half_shift,2012,2004,0.08333333333333333,0.4268892397924654,237.84638168283323,0.0
trend_half_shift,2012,2005,0.08333333333333333,0.3735280848184072,231.8135867358448,0.0
trend_half_shift,2012,2006,0.08333333333333333,0.320166929844349,269.5835867358448,76.85867358447922
trend_half_shift,2012,2007,0.08333333333333333,0.2668057748702909,120.44524249943606,0.0
trend_half_shift,2012,2008,0.08333333333333333,0.2134446198962327,271.97499210466947,315.99921046694703
trend_half_shift,2012,2009,0.08333333333333333,0.1600834649221745,282.3799436047823,1356.4943604782286
trend_half_shift,2012,2010,0.08333333333333333,0.10672230994811635,198.57329573652152,0.0
trend_half_shift,2012,2011,0.08333333333333333,0.053361154974058175,232.2526979472141,0.0
expanding,2013,2000,0.07692307692307693,0.0,276.99,1635.0000000000023
expanding,2013,2001,0.07692307692307693,0.0,257.09999999999997,0.0
expanding,2013,2002,0.07692307692307693,0.0,324.51000000000005,6387.000000000006
expanding,2013,2003,0.07692307692307693,0.0,303.57,4293.000000000001
expanding,2013,2004,0.07692307692307693,0.0,260.64,0.0
expanding,2013,2005,0.07692307692307693,0.0,248.52000000000004,0.0
expanding,2013,2006,0.07692307692307693,0.0,285.72,2508.000000000004
expanding,2013,2007,0.07692307692307693,0.0,129.57,0.0
expanding,2013,2008,0.07692307692307693,0.0,281.58,2094.0
expanding,2013,2009,0.07692307692307693,0.0,290.28000000000003,2964.0000000000045
expanding,2013,2010,0.07692307692307693,0.0,203.88,0.0
expanding,2013,2011,0.07692307692307693,0.0,234.80999999999995,0.0
expanding,2013,2012,0.07692307692307693,0.0,199.29000000000002,0.0
recent_10,2013,2003,0.1,0.0,303.57,4293.000000000001
recent_10,2013,2004,0.1,0.0,260.64,0.0
recent_10,2013,2005,0.1,0.0,248.52000000000004,0.0
recent_10,2013,2006,0.1,0.0,285.72,2508.000000000004
recent_10,2013,2007,0.1,0.0,129.57,0.0
recent_10,2013,2008,0.1,0.0,281.58,2094.0
recent_10,2013,2009,0.1,0.0,290.28000000000003,2964.0000000000045
recent_10,2013,2010,0.1,0.0,203.88,0.0
recent_10,2013,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2013,2012,0.1,0.0,199.29000000000002,0.0
temperature_trend,2013,2000,0.07692307692307693,1.5552995391705076,200.35244239631328,0.0
temperature_trend,2013,2001,0.07692307692307693,1.4356611130804686,194.30781992201346,0.0
temperature_trend,2013,2002,0.07692307692307693,1.3160226869904297,265.28897908543064,464.89790854306534
temperature_trend,2013,2003,0.07692307692307693,1.1963842609003905,241.91572492024102,0.0
temperature_trend,2013,2004,0.07692307692307693,1.0767458348103514,204.3620099255583,0.0
temperature_trend,2013,2005,0.07692307692307693,0.9571074087203124,207.36575327897913,0.0
temperature_trend,2013,2006,0.07692307692307693,0.8374689826302734,243.5264516129032,0.0
temperature_trend,2013,2007,0.07692307692307693,0.7178305565402343,105.50438496986882,0.0
temperature_trend,2013,2008,0.07692307692307693,0.5981921304501953,254.66135412974114,0.0
temperature_trend,2013,2009,0.07692307692307693,0.4785537043601562,266.9022899680964,626.2289968096411
temperature_trend,2013,2010,0.07692307692307693,0.35891527827011716,186.5427649769585,0.0
temperature_trend,2013,2011,0.07692307692307693,0.2392768521800781,223.5518433179723,0.0
temperature_trend,2013,2012,0.07692307692307693,0.11963842609003905,193.84627082594818,0.0
trend_half_shift,2013,2000,0.07692307692307693,0.7776497695852538,238.1462211981567,0.0
trend_half_shift,2013,2001,0.07692307692307693,0.7178305565402343,224.79762495568946,0.0
trend_half_shift,2013,2002,0.07692307692307693,0.6580113434952148,294.8994895427153,3425.94895427153
trend_half_shift,2013,2003,0.07692307692307693,0.5981921304501953,271.83437079049975,1119.437079049976
trend_half_shift,2013,2004,0.07692307692307693,0.5383729174051757,232.0269337114497,0.0
trend_half_shift,2013,2005,0.07692307692307693,0.4785537043601562,227.27647997164127,0.0
trend_half_shift,2013,2006,0.07692307692307693,0.4187344913151367,264.61578163771713,397.5781637717148
trend_half_shift,2013,2007,0.07692307692307693,0.35891527827011716,117.29509748316197,0.0
trend_half_shift,2013,2008,0.07692307692307693,0.29909606522509763,268.1206770648706,748.0677064870633
trend_half_shift,2013,2009,0.07692307692307693,0.2392768521800781,278.5311449840482,1789.1144984048196
trend_half_shift,2013,2010,0.07692307692307693,0.17945763913505858,195.0383587380361,0.0
trend_half_shift,2013,2011,0.07692307692307693,0.11963842609003905,229.1509216589861,0.0
trend_half_shift,2013,2012,0.07692307692307693,0.059819213045019526,196.5381354129741,0.0
expanding,2014,2000,0.07142857142857142,0.0,276.99,1812.0000000000005
expanding,2014,2001,0.07142857142857142,0.0,257.09999999999997,0.0
expanding,2014,2002,0.07142857142857142,0.0,324.51000000000005,6564.000000000005
expanding,2014,2003,0.07142857142857142,0.0,303.57,4469.999999999999
expanding,2014,2004,0.07142857142857142,0.0,260.64,176.99999999999818
expanding,2014,2005,0.07142857142857142,0.0,248.52000000000004,0.0
expanding,2014,2006,0.07142857142857142,0.0,285.72,2685.0000000000023
expanding,2014,2007,0.07142857142857142,0.0,129.57,0.0
expanding,2014,2008,0.07142857142857142,0.0,281.58,2270.999999999998
expanding,2014,2009,0.07142857142857142,0.0,290.28000000000003,3141.0000000000027
expanding,2014,2010,0.07142857142857142,0.0,203.88,0.0
expanding,2014,2011,0.07142857142857142,0.0,234.80999999999995,0.0
expanding,2014,2012,0.07142857142857142,0.0,199.29000000000002,0.0
expanding,2014,2013,0.07142857142857142,0.0,192.65999999999997,0.0
recent_10,2014,2004,0.1,0.0,260.64,176.99999999999818
recent_10,2014,2005,0.1,0.0,248.52000000000004,0.0
recent_10,2014,2006,0.1,0.0,285.72,2685.0000000000023
recent_10,2014,2007,0.1,0.0,129.57,0.0
recent_10,2014,2008,0.1,0.0,281.58,2270.999999999998
recent_10,2014,2009,0.1,0.0,290.28000000000003,3141.0000000000027
recent_10,2014,2010,0.1,0.0,203.88,0.0
recent_10,2014,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2014,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2014,2013,0.1,0.0,192.65999999999997,0.0
temperature_trend,2014,2000,0.07142857142857142,1.9323573200992579,183.1039205955334,0.0
temperature_trend,2014,2001,0.07142857142857142,1.794331797235025,180.70385253456217,0.0
temperature_trend,2014,2002,0.07142857142857142,1.6563062743707924,249.9762176533143,0.0
temperature_trend,2014,2003,0.07142857142857142,1.5182807515065597,226.2715554767812,0.0
temperature_trend,2014,2004,0.07142857142857142,1.3802552286423269,189.5995958879829,0.0
temperature_trend,2014,2005,0.07142857142857142,1.2422297057780942,195.5616901807869,0.0
temperature_trend,2014,2006,0.07142857142857142,1.1042041829138616,231.1183792981212,0.0
temperature_trend,2014,2007,0.07142857142857142,0.9661786600496289,98.14405459057068,0.0
temperature_trend,2014,2008,0.07142857142857142,0.8281531371853962,244.31310882665716,0.0
temperature_trend,2014,2009,0.07142857142857142,0.6901276143211634,256.8120276497695,0.0
temperature_trend,2014,2010,0.07142857142857142,0.5521020914569308,177.50162211981564,0.0
temperature_trend,2014,2011,0.07142857142857142,0.4140765685926981,215.60655441332858,0.0
temperature_trend,2014,2012,0.07142857142857142,0.2760510457284654,186.807702942219,0.0
temperature_trend,2014,2013,0.07142857142857142,0.1380255228642327,187.19418929457635,0.0
trend_half_shift,2014,2000,0.07142857142857142,0.9661786600496289,228.98371712158803,0.0
trend_half_shift,2014,2001,0.07142857142857142,0.8971658986175125,216.84243317972349,0.0
trend_half_shift,2014,2002,0.07142857142857142,0.8281531371853962,287.2431088266572,2837.310882665719
trend_half_shift,2014,2003,0.07142857142857142,0.7591403757532799,263.4328723856788,456.28723856788156
trend_half_shift,2014,2004,0.07142857142857142,0.6901276143211634,224.10533853243518,0.0
trend_half_shift,2014,2005,0.07142857142857142,0.6211148528890471,221.27584509039343,0.0
trend_half_shift,2014,2006,0.07142857142857142,0.5521020914569308,257.8940545905707,0.0
trend_half_shift,2014,2007,0.07142857142857142,0.48308933002481447,113.04834491315134,0.0
trend_half_shift,2014,2008,0.07142857142857142,0.4140765685926981,262.9465544133285,407.6554413328495
trend_half_shift,2014,2009,0.07142857142857142,0.3450638071605817,273.38989897199565,1451.9898971995644
trend_half_shift,2014,2010,0.07142857142857142,0.2760510457284654,190.42081105990778,0.0
trend_half_shift,2014,2011,0.07142857142857142,0.20703828429634905,225.06060829493083,0.0
trend_half_shift,2014,2012,0.07142857142857142,0.1380255228642327,193.01885147110949,0.0
trend_half_shift,2014,2013,0.07142857142857142,0.06901276143211635,189.92709464728816,0.0
expanding,2015,2000,0.06666666666666667,0.0,276.99,1989.0000000000043
expanding,2015,2001,0.06666666666666667,0.0,257.09999999999997,0.0
expanding,2015,2002,0.06666666666666667,0.0,324.51000000000005,6741.000000000008
expanding,2015,2003,0.06666666666666667,0.0,303.57,4647.000000000003
expanding,2015,2004,0.06666666666666667,0.0,260.64,354.00000000000205
expanding,2015,2005,0.06666666666666667,0.0,248.52000000000004,0.0
expanding,2015,2006,0.06666666666666667,0.0,285.72,2862.0000000000064
expanding,2015,2007,0.06666666666666667,0.0,129.57,0.0
expanding,2015,2008,0.06666666666666667,0.0,281.58,2448.000000000002
expanding,2015,2009,0.06666666666666667,0.0,290.28000000000003,3318.0000000000064
expanding,2015,2010,0.06666666666666667,0.0,203.88,0.0
expanding,2015,2011,0.06666666666666667,0.0,234.80999999999995,0.0
expanding,2015,2012,0.06666666666666667,0.0,199.29000000000002,0.0
expanding,2015,2013,0.06666666666666667,0.0,192.65999999999997,0.0
expanding,2015,2014,0.06666666666666667,0.0,181.58999999999997,0.0
recent_10,2015,2005,0.1,0.0,248.52000000000004,0.0
recent_10,2015,2006,0.1,0.0,285.72,2862.0000000000064
recent_10,2015,2007,0.1,0.0,129.57,0.0
recent_10,2015,2008,0.1,0.0,281.58,2448.000000000002
recent_10,2015,2009,0.1,0.0,290.28000000000003,3318.0000000000064
recent_10,2015,2010,0.1,0.0,203.88,0.0
recent_10,2015,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2015,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2015,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2015,2014,0.1,0.0,181.58999999999997,0.0
temperature_trend,2015,2000,0.06666666666666667,2.1682603686635913,172.91115207373278,0.0
temperature_trend,2015,2001,0.06666666666666667,2.023709677419352,172.85912903225818,0.0
temperature_trend,2015,2002,0.06666666666666667,1.8791589861751123,239.94784562211998,0.0
temperature_trend,2015,2003,0.06666666666666667,1.734608294930873,216.12721658986186,0.0
temperature_trend,2015,2004,0.06666666666666667,1.5900576036866336,179.4032004608296,0.0
temperature_trend,2015,2005,0.06666666666666667,1.445506912442394,187.14601382488485,0.0
temperature_trend,2015,2006,0.06666666666666667,1.3009562211981547,222.61869124423967,0.0
temperature_trend,2015,2007,0.06666666666666667,1.1564055299539153,92.66552073732724,0.0
temperature_trend,2015,2008,0.06666666666666667,1.011854838709676,236.04653225806453,0.0
temperature_trend,2015,2009,0.06666666666666667,0.8673041474654365,248.52016589861756,0.0
temperature_trend,2015,2010,0.06666666666666667,0.722753456221197,169.51513824884793,0.0
temperature_trend,2015,2011,0.06666666666666667,0.5782027649769577,208.3016405529954,0.0
temperature_trend,2015,2012,0.06666666666666667,0.43365207373271825,179.9862304147466,0.0
temperature_trend,2015,2013,0.06666666666666667,0.28910138248847883,181.31196774193552,0.0
temperature_trend,2015,2014,0.06666666666666667,0.14455069124423942,175.0852188940092,0.0
trend_half_shift,2015,2000,0.06666666666666667,1.0841301843317956,223.2512730414747,0.0
trend_half_shift,2015,2001,0.06666666666666667,1.011854838709676,211.88787096774197,0.0
trend_half_shift,2015,2002,0.06666666666666667,0.9395794930875562,282.22892281105993,2512.8922811059965
trend_half_shift,2015,2003,0.06666666666666667,0.8673041474654365,257.9090184331798,80.90184331798582
trend_half_shift,2015,2004,0.06666666666666667,0.7950288018433168,218.62949654377886,0.0
trend_half_shift,2015,2005,0.06666666666666667,0.722753456221197,217.06800691244243,0.0
trend_half_shift,2015,2006,0.06666666666666667,0.6504781105990773,252.93590322580644,0.0
trend_half_shift,2015,2007,0.06666666666666667,0.5782027649769577,109.79546543778801,0.0
trend_half_shift,2015,2008,0.06666666666666667,0.505927419354838,258.8132661290323,171.326612903232
trend_half_shift,2015,2009,0.06666666666666667,0.43365207373271825,269.08450921658994,1198.450921658997
trend_half_shift,2015,2010,0.06666666666666667,0.3613767281105985,186.42756912442394,0.0
trend_half_shift,2015,2011,0.06666666666666667,0.28910138248847883,221.2304377880185,0.0
trend_half_shift,2015,2012,0.06666666666666667,0.21682603686635912,189.47282834101378,0.0
trend_half_shift,2015,2013,0.06666666666666667,0.14455069124423942,186.9357926267281,0.0
trend_half_shift,2015,2014,0.06666666666666667,0.07227534562211971,178.3376094470046,0.0
expanding,2016,2000,0.0625,0.0,276.99,2418.000000000001
expanding,2016,2001,0.0625,0.0,257.09999999999997,428.99999999999636
expanding,2016,2002,0.0625,0.0,324.51000000000005,7170.000000000005
expanding,2016,2003,0.0625,0.0,303.57,5075.999999999999
expanding,2016,2004,0.0625,0.0,260.64,782.9999999999984
expanding,2016,2005,0.0625,0.0,248.52000000000004,0.0
expanding,2016,2006,0.0625,0.0,285.72,3291.0000000000027
expanding,2016,2007,0.0625,0.0,129.57,0.0
expanding,2016,2008,0.0625,0.0,281.58,2876.999999999998
expanding,2016,2009,0.0625,0.0,290.28000000000003,3747.0000000000027
expanding,2016,2010,0.0625,0.0,203.88,0.0
expanding,2016,2011,0.0625,0.0,234.80999999999995,0.0
expanding,2016,2012,0.0625,0.0,199.29000000000002,0.0
expanding,2016,2013,0.0625,0.0,192.65999999999997,0.0
expanding,2016,2014,0.0625,0.0,181.58999999999997,0.0
expanding,2016,2015,0.0625,0.0,229.11,0.0
recent_10,2016,2006,0.1,0.0,285.72,3291.0000000000027
recent_10,2016,2007,0.1,0.0,129.57,0.0
recent_10,2016,2008,0.1,0.0,281.58,2876.999999999998
recent_10,2016,2009,0.1,0.0,290.28000000000003,3747.0000000000027
recent_10,2016,2010,0.1,0.0,203.88,0.0
recent_10,2016,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2016,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2016,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2016,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2016,2015,0.1,0.0,229.11,0.0
temperature_trend,2016,2000,0.0625,1.935445920303604,182.96873624288432,0.0
temperature_trend,2016,2001,0.0625,1.8144805502846288,180.0147651802657,0.0
temperature_trend,2016,2002,0.0625,1.6935151802656536,248.30181688804566,0.0
temperature_trend,2016,2003,0.0625,1.5725498102466784,223.6340792220114,0.0
temperature_trend,2016,2004,0.0625,1.4515844402277032,186.13299620493356,0.0
temperature_trend,2016,2005,0.0625,1.3306190702087277,191.90237049335866,0.0
temperature_trend,2016,2006,0.0625,1.2096537001897525,226.56296015180266,0.0
temperature_trend,2016,2007,0.0625,1.0886883301707773,94.6157760910816,0.0
temperature_trend,2016,2008,0.0625,0.967722960151802,238.0324667931689,0.0
temperature_trend,2016,2009,0.0625,0.8467575901328268,249.48174478178368,0.0
temperature_trend,2016,2010,0.0625,0.7257922201138516,169.37292409867172,0.0
temperature_trend,2016,2011,0.0625,0.6048268500948762,207.15148007590133,0.0
temperature_trend,2016,2012,0.0625,0.483861480075901,177.81718406072105,0.0
temperature_trend,2016,2013,0.0625,0.3628961100569258,178.52252703984817,0.0
temperature_trend,2016,2014,0.0625,0.2419307400379505,170.7031166982922,0.0
temperature_trend,2016,2015,0.0625,0.12096537001897525,223.01334535104363,0.0
trend_half_shift,2016,2000,0.0625,0.967722960151802,228.90866413662246,0.0
trend_half_shift,2016,2001,0.0625,0.9072402751423144,216.40722011385208,0.0
trend_half_shift,2016,2002,0.0625,0.8467575901328268,286.4059084440228,3359.5908444022825
trend_half_shift,2016,2003,0.0625,0.7862749051233392,262.01644995256174,920.6449952561741
trend_half_shift,2016,2004,0.0625,0.7257922201138516,222.243646110057,0.0
trend_half_shift,2016,2005,0.0625,0.6653095351043639,219.44618524667936,0.0
trend_half_shift,2016,2006,0.0625,0.6048268500948762,255.23672675521823,242.6726755218226
trend_half_shift,2016,2007,0.0625,0.5443441650853886,110.9534295540797,0.0
trend_half_shift,2016,2008,0.0625,0.483861480075901,259.8062333965844,699.6233396584387
trend_half_shift,2016,2009,0.0625,0.4233787950664134,269.5837905597723,1677.3790559772294
trend_half_shift,2016,2010,0.0625,0.3628961100569258,186.35646204933582,0.0
trend_half_shift,2016,2011,0.0625,0.3024134250474381,220.63139587286528,0.0
trend_half_shift,2016,2012,0.0625,0.2419307400379505,188.3431166982922,0.0
trend_half_shift,2016,2013,0.0625,0.1814480550284629,185.47465702087283,0.0
trend_half_shift,2016,2014,0.0625,0.12096537001897525,176.14655834914615,0.0
trend_half_shift,2016,2015,0.0625,0.06048268500948763,226.06167267552186,0.0
expanding,2017,2000,0.058823529411764705,0.0,276.99,2846.9999999999973
expanding,2017,2001,0.058823529411764705,0.0,257.09999999999997,857.9999999999927
expanding,2017,2002,0.058823529411764705,0.0,324.51000000000005,7599.000000000001
expanding,2017,2003,0.058823529411764705,0.0,303.57,5504.999999999995
expanding,2017,2004,0.058823529411764705,0.0,260.64,1211.9999999999948
expanding,2017,2005,0.058823529411764705,0.0,248.52000000000004,0.0
expanding,2017,2006,0.058823529411764705,0.0,285.72,3719.999999999999
expanding,2017,2007,0.058823529411764705,0.0,129.57,0.0
expanding,2017,2008,0.058823529411764705,0.0,281.58,3305.9999999999945
expanding,2017,2009,0.058823529411764705,0.0,290.28000000000003,4175.999999999999
expanding,2017,2010,0.058823529411764705,0.0,203.88,0.0
expanding,2017,2011,0.058823529411764705,0.0,234.80999999999995,0.0
expanding,2017,2012,0.058823529411764705,0.0,199.29000000000002,0.0
expanding,2017,2013,0.058823529411764705,0.0,192.65999999999997,0.0
expanding,2017,2014,0.058823529411764705,0.0,181.58999999999997,0.0
expanding,2017,2015,0.058823529411764705,0.0,229.11,0.0
expanding,2017,2016,0.058823529411764705,0.0,206.78999999999996,0.0
recent_10,2017,2007,0.1,0.0,129.57,0.0
recent_10,2017,2008,0.1,0.0,281.58,3305.9999999999945
recent_10,2017,2009,0.1,0.0,290.28000000000003,4175.999999999999
recent_10,2017,2010,0.1,0.0,203.88,0.0
recent_10,2017,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2017,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2017,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2017,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2017,2015,0.1,0.0,229.11,0.0
recent_10,2017,2016,0.1,0.0,206.78999999999996,0.0
temperature_trend,2017,2000,0.058823529411764705,1.9495295698924764,182.360322580645,0.0
temperature_trend,2017,2001,0.058823529411764705,1.8348513598988012,179.31808349146095,0.0
temperature_trend,2017,2002,0.058823529411764705,1.720173149905126,247.1022082542693,0.0
temperature_trend,2017,2003,0.058823529411764705,1.605494939911451,222.03294592030346,0.0
temperature_trend,2017,2004,0.058823529411764705,1.490816729917776,184.22630692599603,0.0
temperature_trend,2017,2005,0.058823529411764705,1.376138519924101,190.01786527514219,0.0
temperature_trend,2017,2006,0.058823529411764705,1.2614603099304258,224.32491461100562,0.0
temperature_trend,2017,2007,0.058823529411764705,1.1467820999367508,92.94267552182158,0.0
temperature_trend,2017,2008,0.058823529411764705,1.0321038899430757,235.13532495256163,0.0
temperature_trend,2017,2009,0.058823529411764705,0.9174256799494006,246.17447817836796,0.0
temperature_trend,2017,2010,0.058823529411764705,0.8027474699557255,165.77141840607197,0.0
temperature_trend,2017,2011,0.058823529411764705,0.6880692599620505,203.55540796963948,0.0
temperature_trend,2017,2012,0.058823529411764705,0.5733910499683754,174.02161053130925,0.0
temperature_trend,2017,2013,0.058823529411764705,0.4587128399747003,174.9006546489563,0.0
temperature_trend,2017,2014,0.058823529411764705,0.34403462998102524,166.4362286527514,0.0
temperature_trend,2017,2015,0.058823529411764705,0.22935641998735015,217.55043643263747,0.0
temperature_trend,2017,2016,0.058823529411764705,0.11467820999367508,201.62948055028463,0.0
trend_half_shift,2017,2000,0.058823529411764705,0.9747647849462382,228.56643145161283,0.0
trend_half_shift,2017,2001,0.058823529411764705,0.9174256799494006,215.96721062618587,0.0
trend_half_shift,2017,2002,0.058823529411764705,0.860086574952563,285.80610412713463,3728.6104127134595
trend_half_shift,2017,2003,0.058823529411764705,0.8027474699557255,261.1565820683111,1263.6582068311043
trend_half_shift,2017,2004,0.058823529411764705,0.745408364958888,221.2196833491461,0.0
trend_half_shift,2017,2005,0.058823529411764705,0.6880692599620505,218.50393263757115,0.0
trend_half_shift,2017,2006,0.058823529411764705,0.6307301549652129,253.93120018975324,541.1200189753202
trend_half_shift,2017,2007,0.058823529411764705,0.5733910499683754,109.96002609108156,0.0
trend_half_shift,2017,2008,0.058823529411764705,0.5160519449715378,258.35766247628084,983.7662476280798
trend_half_shift,2017,2009,0.058823529411764705,0.4587128399747003,267.8665559772295,1934.6555977229457
trend_half_shift,2017,2010,0.058823529411764705,0.4013737349778628,184.55570920303595,0.0
trend_half_shift,2017,2011,0.058823529411764705,0.34403462998102524,218.75844165085388,0.0
trend_half_shift,2017,2012,0.058823529411764705,0.2866955249841877,186.33475332068303,0.0
trend_half_shift,2017,2013,0.058823529411764705,0.22935641998735015,183.5774857685009,0.0
trend_half_shift,2017,2014,0.058823529411764705,0.17201731499051262,173.84922082542693,0.0
trend_half_shift,2017,2015,0.058823529411764705,0.11467820999367508,223.3302182163188,0.0
trend_half_shift,2017,2016,0.058823529411764705,0.05733910499683754,204.2097402751423,0.0
expanding,2018,2000,0.05555555555555555,0.0,276.99,3532.500000000002
expanding,2018,2001,0.05555555555555555,0.0,257.09999999999997,1543.4999999999973
expanding,2018,2002,0.05555555555555555,0.0,324.51000000000005,8284.500000000005
expanding,2018,2003,0.05555555555555555,0.0,303.57,6190.5
expanding,2018,2004,0.05555555555555555,0.0,260.64,1897.4999999999995
expanding,2018,2005,0.05555555555555555,0.0,248.52000000000004,685.5000000000047
expanding,2018,2006,0.05555555555555555,0.0,285.72,4405.500000000004
expanding,2018,2007,0.05555555555555555,0.0,129.57,0.0
expanding,2018,2008,0.05555555555555555,0.0,281.58,3991.499999999999
expanding,2018,2009,0.05555555555555555,0.0,290.28000000000003,4861.500000000004
expanding,2018,2010,0.05555555555555555,0.0,203.88,0.0
expanding,2018,2011,0.05555555555555555,0.0,234.80999999999995,0.0
expanding,2018,2012,0.05555555555555555,0.0,199.29000000000002,0.0
expanding,2018,2013,0.05555555555555555,0.0,192.65999999999997,0.0
expanding,2018,2014,0.05555555555555555,0.0,181.58999999999997,0.0
expanding,2018,2015,0.05555555555555555,0.0,229.11,0.0
expanding,2018,2016,0.05555555555555555,0.0,206.78999999999996,0.0
expanding,2018,2017,0.05555555555555555,0.0,119.28000000000002,0.0
recent_10,2018,2008,0.1,0.0,281.58,3991.499999999999
recent_10,2018,2009,0.1,0.0,290.28000000000003,4861.500000000004
recent_10,2018,2010,0.1,0.0,203.88,0.0
recent_10,2018,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2018,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2018,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2018,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2018,2015,0.1,0.0,229.11,0.0
recent_10,2018,2016,0.1,0.0,206.78999999999996,0.0
recent_10,2018,2017,0.1,0.0,119.28000000000002,0.0
temperature_trend,2018,2000,0.05555555555555555,2.6942474782782355,151.01815439928103,0.0
